timestamp,trial_id,class_label,class_name,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,event
0.524,1,0,Left_Hand,0.34281,4.57819,-3.61135,1.80239,3.60305,3.39631,8.62026,1.35531,1.11114,7.53972,6.03411,-0.738,8.2832,-3.30625,5.26403,4.97648,0
0.528,1,0,Left_Hand,-5.31152,0.8308,1.75946,0.32831,-10.30382,4.78365,3.59159,-1.21136,1.85767,-0.3339,0.08589,1.46771,-7.95729,4.25502,-1.4367,-9.3333,0
0.532,1,0,Left_Hand,2.36796,0.65349,9.05868,2.09005,-6.91751,-4.76453,2.74341,6.47535,-10.09293,5.62273,-11.11484,3.88411,-3.58764,1.286,5.91883,5.3614,0
0.536,1,0,Left_Hand,-4.59712,9.32825,0.0288,-7.26905,0.39407,7.06132,0.9989,9.95842,-4.01518,-1.43545,8.84053,10.17614,-1.65233,-5.4277,-3.12443,4.53175,0
0.54,1,0,Left_Hand,7.74967,-6.85676,-2.74835,12.03061,-6.47885,4.64295,3.32862,8.48789,0.23521,-11.7374,-1.61505,-6.54564,-7.49034,3.38395,5.27654,2.85665,0
0.544,1,0,Left_Hand,-3.91627,-5.0696,0.19839,-2.5059,3.48642,0.42535,-7.6747,4.32337,-1.40457,1.751,-7.01629,1.09202,6.1552,0.24925,6.93922,7.40362,0
0.548,1,0,Left_Hand,-1.61031,10.25688,3.52279,-3.22858,1.77471,-12.7756,-5.88571,-1.45397,-8.57708,-3.90978,-3.37804,-2.55981,-2.85932,-0.75606,5.15392,0.0902,0
0.552,1,0,Left_Hand,4.06759,-3.18507,6.18207,4.92342,-1.63219,6.70897,3.4648,-6.85376,5.53065,5.89545,6.40466,1.45832,10.78447,-1.88288,-1.51856,2.35593,0
0.556,1,0,Left_Hand,-6.15432,-4.92815,-3.39557,0.92372,3.21098,-10.12567,9.31228,-2.61623,3.28735,-7.5436,-10.86872,7.32051,2.06352,3.35076,3.85975,5.25419,0
0.56,1,0,Left_Hand,1.1373,-4.11463,-4.36495,1.22354,-5.68704,0.83674,-7.64843,-0.8513,0.38513,-4.11532,-3.22924,5.26725,-5.72275,-4.42347,-4.67863,-7.38988,0
0.564,1,0,Left_Hand,6.53571,9.96757,-0.1356,-0.89739,1.68245,1.81679,-4.83814,-2.83959,0.8982,7.0019,-2.47089,2.13824,-7.6098,-8.77008,5.06099,6.3778,0
0.568,1,0,Left_Hand,-8.03742,0.16122,-2.12789,6.33484,-1.79129,-2.4344,-15.68325,-8.59024,3.89031,-1.28574,-3.9672,-3.60641,-0.86876,2.82247,2.34799,3.59537,0
0.572,1,0,Left_Hand,0.92317,0.477,3.84974,2.16119,4.10659,-3.58979,-1.72115,-3.60794,1.04923,-0.47041,-3.70472,3.53885,-5.59059,-7.78099,-2.94184,0.93019,0
0.576,1,0,Left_Hand,1.29941,-2.85068,4.95431,7.13314,1.66613,5.66361,-5.38417,-4.68648,-6.05797,-1.47923,-2.52956,-2.61491,6.46343,-0.12213,-1.23221,2.59687,0
0.58,1,0,Left_Hand,3.90911,0.0264,-4.43292,-2.43216,-1.73893,-8.12947,-5.95816,2.48015,6.79777,-11.16669,-2.7292,9.0207,-5.71607,1.71273,-2.07577,5.01388,0
0.584,1,0,Left_Hand,-6.18475,3.43315,-7.75144,-5.09063,-5.10915,-2.85138,-8.0861,-3.40168,-5.16159,-2.63703,6.0339,1.25317,0.93344,1.75872,-4.11483,-3.64122,0
0.588,1,0,Left_Hand,-6.60228,9.06104,7.86073,-0.70895,-0.546,4.87295,-2.56987,0.08843,-2.08806,1.90889,2.49387,5.18206,-8.58146,-8.22101,9.36169,5.58433,0
0.592,1,0,Left_Hand,2.60971,-6.55826,1.65716,0.02238,5.11554,-1.88558,2.06972,2.37807,1.91883,6.11395,-7.75498,1.18925,0.65866,-1.48839,5.93841,2.77597,0
0.596,1,0,Left_Hand,1.48492,7.97449,-2.65117,3.65481,5.398,2.0471,7.17021,-1.30879,3.53127,2.33196,0.359,-0.231,1.74583,3.63476,2.01822,-0.179,0
0.6,1,0,Left_Hand,1.25246,4.0631,1.8707,0.1633,-5.36067,-0.23439,-10.90236,-0.62822,3.62496,-5.33345,10.15623,-0.17828,-5.13299,9.37171,-3.82675,-0.37666,0
0.604,1,0,Left_Hand,1.73224,0.24327,-2.28888,0.21375,-7.48917,5.68055,-0.55657,-2.00736,8.4093,-7.58241,-6.91782,-1.84075,3.00213,0.24374,-3.48169,4.44679,0
0.608,1,0,Left_Hand,-3.40012,-3.27002,7.73447,4.25987,0.63197,0.66113,6.57086,-0.51859,-4.16853,-1.87202,0.56562,6.64058,8.41197,11.8795,2.82846,12.11666,0
0.612,1,0,Left_Hand,1.16127,-3.20231,-0.44884,9.15612,0.49304,-2.99478,1.48765,4.16035,-0.39221,5.68595,4.35939,-9.69045,-5.53331,-3.12821,1.62421,-9.1489,0
0.616,1,0,Left_Hand,1.46536,-2.47405,-6.33263,7.57672,1.76911,1.82715,0.19773,-4.3858,-0.19602,-3.64517,1.28489,3.43725,-5.33343,0.44302,4.3434,1.19398,0
0.62,1,0,Left_Hand,-3.57176,3.44536,-0.5288,4.80129,1.65869,-3.32323,9.01042,1.89138,5.07877,-4.3832,6.27307,1.28449,-2.58695,5.12137,6.60539,-1.63161,0
0.624,1,0,Left_Hand,9.32887,1.09693,4.73123,5.70064,-1.16591,-6.92745,2.12589,4.87048,-5.83849,-0.83852,0.43526,-3.99735,-1.38195,-0.17484,-6.73378,-1.27782,0
0.628,1,0,Left_Hand,2.36916,5.91235,-1.61882,-9.36626,-0.58104,-10.1753,-3.03059,2.87297,-0.57619,0.32303,7.07939,-5.55516,2.83479,-0.03011,-2.40095,-3.16959,0
0.632,1,0,Left_Hand,-5.95652,-1.2054,-3.54635,6.63096,3.51685,-1.91608,5.95458,1.36443,-4.81281,6.6845,-9.30483,-2.36091,-2.47216,8.21419,5.5917,-4.34493,0
0.636,1,0,Left_Hand,3.28277,-1.03255,2.67276,-1.75821,-3.89262,-8.18356,-2.93999,12.4104,-5.2089,-3.96609,0.98475,-2.27634,3.88416,1.149,4.72008,4.0778,0
0.64,1,0,Left_Hand,-4.87341,-5.36508,-5.4659,0.65085,-0.33888,-4.71142,0.9908,-0.46636,-3.38518,0.21515,-3.41006,-1.35809,-0.01024,-3.19179,-4.09998,-4.16852,0
0.644,1,0,Left_Hand,3.93542,3.66857,-9.03831,1.02365,1.97504,-4.23304,3.67604,7.11459,-4.51901,-4.69789,3.76023,-9.48,1.11353,-0.94877,-5.68236,3.53749,0
0.648,1,0,Left_Hand,5.79298,-2.29257,-9.34851,-2.83405,2.96257,1.68233,-2.41565,-2.47875,-4.66823,9.45651,-4.46016,-5.81512,4.29777,1.85286,9.64564,7.82654,0
0.652,1,0,Left_Hand,-4.10341,-7.50448,-5.83617,-0.92654,-0.0481,-9.16232,-1.18539,2.14496,-0.01997,-1.79128,2.1646,4.65472,7.31944,-5.13997,-0.58344,3.53979,0
0.656,1,0,Left_Hand,4.81688,-3.90273,6.59723,5.90551,10.66137,-2.91826,-5.49761,5.96972,-3.68653,5.73642,4.99635,-8.66802,-1.87588,-3.16712,-1.20372,-4.91418,0
0.66,1,0,Left_Hand,2.0639,-5.74056,-0.13655,-2.95019,2.93142,-4.37115,6.29092,5.54461,3.49394,-4.69876,1.91586,-3.06355,7.76773,6.04973,3.47189,4.91642,0
0.664,1,0,Left_Hand,4.1103,3.55976,-7.31309,1.44909,1.67356,-9.17862,1.48341,2.73196,-8.32812,-0.96673,1.09951,0.64441,-2.81772,-11.57841,-10.82196,-5.38069,0
0.668,1,0,Left_Hand,9.48396,-1.14516,-8.56012,-7.22051,-2.21756,2.81446,5.43821,-2.0173,1.60395,0.90916,-0.40352,13.02382,1.02157,1.07132,-2.42896,-3.21976,0
0.672,1,0,Left_Hand,-1.22694,0.50322,5.46688,0.39114,-11.96411,-6.16532,-4.15456,-8.43625,-4.24643,-2.04333,-7.44433,-4.14905,0.34145,5.66223,-6.20259,5.73755,0
0.676,1,0,Left_Hand,-3.76868,5.15934,-0.46195,-1.52581,-1.36983,-3.3284,-2.79819,-6.0601,-1.05434,6.95997,6.73943,1.3867,-1.58314,-7.12264,2.81328,2.7704,0
0.68,1,0,Left_Hand,-4.44757,-5.35145,-10.42064,-1.76651,-3.09073,3.5573,-1.3692,-5.27895,-1.58033,-1.59705,-6.28392,-5.03386,2.18171,-2.10107,-7.126,-3.23061,0
0.684,1,0,Left_Hand,-4.07905,5.99999,-4.72541,-4.96059,-9.11311,0.23103,-2.06905,-1.67789,-3.53722,-3.52032,7.65663,2.94751,-7.04546,1.72459,-2.29056,0.34904,0
0.688,1,0,Left_Hand,-0.38551,-6.4238,0.59683,-8.4635,-9.71786,3.23235,13.92441,1.93325,-4.21069,-2.02732,1.51478,1.58789,2.65845,1.36859,2.34545,4.45786,0
0.692,1,0,Left_Hand,1.70576,-13.32177,3.25734,4.96762,-0.03505,-6.17871,6.89621,-4.39561,-7.47934,-5.56288,-13.15557,1.89513,-2.20056,0.09186,6.29068,7.73948,0
0.696,1,0,Left_Hand,1.38345,6.91104,-2.79367,-1.08292,4.71417,-0.16995,-0.77856,2.7302,-3.60653,2.49025,-2.654,-1.30198,-2.83035,7.69243,-0.94893,5.12948,0
0.7,1,0,Left_Hand,4.13592,-11.51684,-4.34694,-1.10513,0.02685,4.1655,0.49917,-7.04867,-5.71242,-0.03722,-1.2989,11.02661,8.94831,5.51468,-7.73784,-2.04055,0
0.704,1,0,Left_Hand,0.06501,9.50207,-3.96214,-1.83992,-1.58944,5.28078,3.58603,0.21726,-2.29106,-5.29253,-4.80317,-6.04837,-4.90438,4.91192,0.84958,6.23397,0
0.708,1,0,Left_Hand,7.26767,0.99663,6.16691,0.9466,-2.91337,6.75202,14.5118,-6.69095,16.04122,-1.08113,-10.24905,1.16058,-2.32259,-10.10815,-4.94678,-0.04721,0
0.712,1,0,Left_Hand,-1.32328,4.71305,-1.64529,7.33914,-4.34667,1.54515,3.83122,-1.2076,-6.61241,-2.71191,-6.96356,5.36522,-1.1179,1.12424,4.27055,0.49259,0
0.716,1,0,Left_Hand,13.60085,-7.26088,5.34075,3.53266,-7.06916,1.73142,4.40404,-3.5999,-6.1316,-8.23119,-2.08083,-0.875,5.63723,-4.41035,-7.77104,1.27563,0
0.72,1,0,Left_Hand,3.12834,0.31226,-3.9901,6.86264,5.39551,-5.48748,3.76596,3.23293,0.82841,-1.26075,-5.32707,-1.13931,2.39747,-2.7124,-2.04986,-2.79871,0
0.724,1,0,Left_Hand,-4.28579,2.53466,-1.90706,4.44427,1.32247,0.19176,3.22005,-4.31162,-15.4334,1.67968,3.12053,-0.81819,-4.73332,5.41857,2.68012,-1.86626,0
0.728,1,0,Left_Hand,-5.35446,5.4613,-2.62659,-3.82838,1.33709,6.43679,-6.33552,2.53566,4.84611,-8.40184,-2.74417,-3.31004,3.4296,5.96418,-5.42874,-0.60846,0
0.732,1,0,Left_Hand,2.41236,2.33925,-6.62806,-4.34554,-1.13525,-0.71749,1.13455,-6.40081,-4.63743,1.51039,-0.65961,-3.11807,2.22261,3.65342,3.20938,7.72107,0
0.736,1,0,Left_Hand,-1.11731,-0.70343,9.1124,-0.45841,0.58349,5.69325,7.9305,3.34119,-11.28908,-0.65841,2.76459,-0.9851,5.79756,0.78126,-9.94623,1.11163,0
0.74,1,0,Left_Hand,3.57,-0.79677,1.16558,-0.84949,0.85353,4.10102,3.90355,3.79477,-4.28462,1.12259,-3.92652,-3.76772,1.65914,-3.13526,-0.82367,2.29365,0
0.744,1,0,Left_Hand,2.36619,-0.9632,10.64404,1.98335,-3.28813,-3.79695,2.79081,-2.25123,-0.25108,-7.96582,0.87896,-9.2061,-11.38017,1.74557,-12.21805,10.73636,0
0.748,1,0,Left_Hand,-0.36414,-0.58848,-5.74603,3.00548,2.73866,2.2161,-0.88554,-3.91038,6.72561,2.5949,2.35749,5.90306,-4.28696,7.95904,3.62163,4.27539,0
0.752,1,0,Left_Hand,-4.23397,-3.03388,7.26881,-4.67232,3.67991,-1.96338,-3.43127,-0.8409,-1.24014,0.7955,2.7881,3.71394,-0.76756,-9.92748,-9.22331,-1.50918,0
0.756,1,0,Left_Hand,-7.57424,3.40426,-2.72495,-0.35391,-3.48159,1.97595,-5.57064,6.71972,2.48383,-6.78215,-0.16407,2.77506,1.39554,-1.94878,-1.97379,4.25881,0
0.76,1,0,Left_Hand,-2.23257,-4.43102,0.80111,4.37897,-2.47625,-6.34843,-3.90334,-5.43437,-0.38435,-1.78245,-3.53171,4.87967,1.06128,-1.64647,2.53577,2.25552,0
0.764,1,0,Left_Hand,4.28199,2.07043,5.20972,-4.16469,2.14694,-2.6918,3.41143,-9.78247,-3.19376,-3.65346,-1.23165,-9.39279,0.54932,-0.55527,0.47019,0.56324,0
0.768,1,0,Left_Hand,1.07047,-1.24295,-2.78463,-6.38751,-1.27607,3.28089,2.45853,-1.32122,-1.71758,5.0371,-5.01639,4.76424,-11.87626,-6.93479,-3.56056,-2.68983,0
0.772,1,0,Left_Hand,-6.22869,-11.86835,-3.27313,1.28657,-4.72733,-0.15673,1.60154,-3.86169,-2.86514,-2.62367,-6.81043,2.41397,4.09813,2.26413,0.47561,3.92859,0
0.776,1,0,Left_Hand,0.8659,6.47507,-2.84949,-12.12794,-4.97947,-5.54939,-1.49705,1.40661,3.91756,6.63896,3.4239,-3.12294,2.57661,9.58581,5.02242,-7.40825,0
0.78,1,0,Left_Hand,1.92659,-7.5441,-3.53613,-10.02129,2.48872,-0.88745,-13.49807,-8.25565,-6.94462,-1.68138,-1.16149,-2.30114,-1.21331,-5.61188,1.47729,0.77029,0
0.784,1,0,Left_Hand,-4.41929,0.99587,-2.87542,-2.08013,4.39933,-4.61868,6.57353,-1.01791,-8.95138,-8.42317,6.04241,-1.10253,-6.9499,0.5618,-2.39474,4.10909,0
0.788,1,0,Left_Hand,0.76863,5.57234,-5.03562,4.87864,-1.22766,-1.88079,1.14781,-4.36144,2.30249,4.00362,0.09364,10.54006,-0.48239,3.12534,1.26166,-3.46734,0
0.792,1,0,Left_Hand,0.29104,-1.09845,-3.77194,3.59367,-3.15138,-4.74964,-0.01162,-5.23636,3.77559,-7.23691,-4.89923,7.47745,3.88087,0.9481,1.62,-2.30978,0
0.796,1,0,Left_Hand,-5.71485,15.07645,-0.09904,-0.65275,1.8472,4.36295,-0.19992,1.49823,10.63099,0.90421,0.27128,-4.31046,-7.70635,-8.42981,-14.105,-2.53688,0
0.8,1,0,Left_Hand,1.78894,-0.943,-6.90751,11.73922,1.30627,-3.25207,9.00654,-0.09598,3.7261,-5.4885,0.5479,0.15127,-1.47345,-5.06946,1.82784,8.05769,0
0.804,1,0,Left_Hand,2.80392,-4.5985,3.26339,2.56204,8.30625,0.53188,-8.5866,2.63893,2.90768,8.49551,-4.13962,-3.56612,-1.91207,13.81337,0.65049,-6.41324,0
0.808,1,0,Left_Hand,5.41526,8.97641,0.17555,2.36745,-8.65392,6.25474,-0.07762,0.89281,2.82422,1.07597,3.0079,-3.81657,16.75869,-0.82285,-2.32518,-2.55933,0
0.812,1,0,Left_Hand,5.26901,-4.2675,6.6052,1.61674,6.05943,-6.60245,-2.71515,-0.37455,-1.15166,-4.99533,-4.15761,1.26198,-0.68662,-7.25576,1.10125,10.17129,0
0.816,1,0,Left_Hand,-6.88835,2.23791,-0.51876,1.77055,-5.44248,-1.54673,-0.7056,-4.88531,-3.31502,2.42461,-0.53739,-0.09811,7.64919,-2.18643,1.30468,0.18042,0
0.82,1,0,Left_Hand,-4.68913,4.53213,-3.0689,-0.58622,7.57295,-1.60998,7.03056,2.07759,6.78869,7.63367,-12.29716,6.47962,-6.5258,-2.27651,-2.21703,-4.40714,0
0.824,1,0,Left_Hand,2.57518,-0.68222,1.67466,5.3557,2.3936,-9.02792,2.81786,3.35836,-10.05583,-4.35717,-3.3754,0.71111,5.07011,-6.86183,0.31634,0.53381,0
0.828,1,0,Left_Hand,2.56893,0.95347,0.18851,6.28384,1.09227,3.25353,8.17018,-0.27216,-11.21973,1.62917,-1.05259,3.13451,-0.09288,0.65341,-2.22912,-5.16676,0
0.832,1,0,Left_Hand,2.57524,-0.89967,-0.42573,2.48404,-1.01516,2.76786,2.53979,9.4439,-9.6907,-0.57379,3.23583,-1.05988,-5.09642,4.97322,-4.13718,-1.80677,0
0.836,1,0,Left_Hand,19.26366,15.09033,6.96487,2.98734,1.01864,-8.86847,-4.66546,0.99303,-6.36246,4.21721,-5.3873,-2.01752,7.59667,3.65817,1.31748,-3.00376,0
0.84,1,0,Left_Hand,2.85445,8.40073,-7.10184,-1.21355,1.65988,-4.87469,-5.16195,3.56623,-5.36326,10.38437,1.20976,2.97287,-11.24716,-2.37138,-2.04129,-3.24159,0
0.844,1,0,Left_Hand,5.67783,4.58492,-7.99652,-4.37245,-0.82679,2.91787,0.09564,1.26441,7.61881,-0.58531,-2.4363,0.24727,9.74309,-8.41052,5.19777,-0.01034,0
0.848,1,0,Left_Hand,4.77001,2.32003,6.72961,11.94239,-10.43194,-3.24172,6.31834,-0.05839,-6.28283,-2.47918,-0.45803,-8.07067,-11.67601,4.65005,-1.55234,-8.76649,0
0.852,1,0,Left_Hand,3.25696,-3.04184,7.62513,4.82034,2.70229,-6.28169,2.99558,8.77979,9.18532,-1.46247,-1.12725,4.00967,-1.79668,0.6855,-5.59121,-0.94963,0
0.856,1,0,Left_Hand,-1.57635,-5.87749,-1.05643,-3.59292,8.01208,-2.59134,1.70589,-2.44963,-3.08438,5.46776,-7.60388,6.27138,-2.76826,-2.87748,-3.5376,-5.07863,0
0.86,1,0,Left_Hand,3.79485,2.05454,3.71261,-2.82208,-7.56157,4.38652,-6.24711,3.96543,-1.87202,-3.78712,-1.08211,9.09596,-0.48633,6.92006,9.6542,-5.60591,0
0.864,1,0,Left_Hand,-3.86413,3.30935,-5.7363,-2.6316,10.9821,-8.05269,3.01667,-0.4182,-6.13538,7.80215,-2.36321,-3.93044,-7.04724,-1.89701,-2.15996,-0.69074,0
0.868,1,0,Left_Hand,-1.18409,-11.33671,6.6295,0.85844,0.24036,7.36942,0.16024,-8.68863,-5.80419,0.5006,2.29771,-6.94459,4.99316,-3.13834,3.1376,-4.68753,0
0.872,1,0,Left_Hand,-2.42682,-5.64666,1.12368,1.14037,1.70735,2.41599,-3.75054,0.07655,-2.2928,-11.00632,0.33388,-0.40941,-9.5214,6.0213,-2.27513,2.9784,0
0.876,1,0,Left_Hand,0.40937,0.89598,-0.29754,-1.59031,-1.92451,1.43419,1.88971,0.35571,2.90299,-6.386,13.23391,4.48015,2.31519,5.97755,-4.72731,-2.0049,0
0.88,1,0,Left_Hand,11.57329,-2.86926,0.71131,2.06469,0.71185,-1.9379,2.31867,8.19231,11.65438,-9.93944,8.95834,-0.32872,7.63929,-2.17623,5.56617,3.65507,0
0.884,1,0,Left_Hand,-9.33633,1.81042,-11.57075,-5.40553,-6.84603,-2.57114,-3.47272,0.09872,-2.88062,13.30572,0.72527,2.9999,-3.90907,-11.82954,-0.54231,5.67887,0
0.888,1,0,Left_Hand,3.4313,-1.57596,4.45791,6.81251,-5.25749,-10.45125,9.9524,3.26934,7.09409,-0.52225,9.07339,2.66706,-3.90511,-5.58539,9.29696,-12.5889,0
0.892,1,0,Left_Hand,-8.06358,2.5325,0.59118,-8.84798,7.50399,4.95894,6.77761,-3.00879,5.03829,8.89556,-1.43103,11.56202,7.89459,1.58492,0.36009,1.23423,0
0.896,1,0,Left_Hand,-2.35966,7.75293,-1.76209,3.20462,-8.76703,12.33905,5.949,-0.4992,2.02135,-4.56793,-3.94126,1.85454,0.3408,1.64516,-15.28991,-3.61585,0
0.9,1,0,Left_Hand,5.44475,-6.34275,-0.95291,-6.26721,6.12729,-5.8445,-5.00681,5.4309,-1.84787,-3.45272,-14.12682,0.52042,6.58197,-5.20864,-0.03288,3.97546,0
0.904,1,0,Left_Hand,0.3214,0.7058,0.34761,4.50183,-6.6635,-2.77974,4.7445,0.73768,6.32213,-6.42842,14.50509,5.10702,1.09778,0.65589,-12.23941,4.21014,0
0.908,1,0,Left_Hand,-5.38872,11.00867,4.66513,4.36911,-5.51935,-1.18957,7.35729,0.90608,4.04995,-2.96603,-2.35587,4.38751,1.37784,-4.20696,-1.94859,3.69732,0
0.912,1,0,Left_Hand,-3.57652,-2.01534,-1.28545,-2.18775,5.90661,2.81804,4.38001,-4.01155,6.68184,2.95994,-0.02947,-3.09063,3.14524,4.09413,-0.20199,-3.40216,0
0.916,1,0,Left_Hand,3.39799,-3.83649,-5.99234,2.39021,-3.94583,3.55702,-4.57242,4.57937,-1.2055,1.89835,-9.72193,-7.62932,0.54894,-0.15887,7.73234,5.99414,0
0.92,1,0,Left_Hand,-3.65183,4.32251,2.1044,0.92627,5.61451,-7.36833,-1.94015,-0.97113,5.93512,6.44408,-6.88631,2.26868,2.76137,-1.30865,-2.74595,3.61561,0
0.924,1,0,Left_Hand,1.08229,-0.196,0.97165,-0.74376,-8.71348,-3.52361,2.61939,1.03696,-1.70394,-0.29808,2.87838,-3.0682,-1.1362,11.82848,6.96577,-1.65133,0
0.928,1,0,Left_Hand,0.22786,5.71458,0.79314,-12.48585,5.90327,7.44135,3.16672,0.10589,-3.34458,11.00101,-1.52354,1.73335,-1.34459,-4.98248,8.10953,2.04862,0
0.932,1,0,Left_Hand,-3.258,-2.83813,-0.1916,0.25336,0.05821,9.26928,-4.37824,-3.6951,1.2975,1.18279,2.39882,-0.03924,-0.23388,-4.00505,7.60913,1.28959,0
0.936,1,0,Left_Hand,10.71972,3.00843,4.04764,2.04279,6.86234,-3.7043,3.95981,1.25973,-0.341,5.4419,6.68711,5.35075,3.18409,-6.98762,-6.26482,0.66332,0
0.94,1,0,Left_Hand,3.1696,-2.07728,-3.87851,4.41807,-0.28845,-3.75483,-6.26712,1.43569,0.44735,4.19095,0.76395,-7.21497,-1.70933,-5.48575,4.17805,-9.58926,0
0.944,1,0,Left_Hand,-10.12571,0.75166,9.89622,-9.32979,-0.21594,2.53273,-3.60542,5.99629,1.56681,-8.27495,0.38157,5.94003,-0.67713,5.9896,-12.57964,3.91601,0
0.948,1,0,Left_Hand,0.93227,-0.56345,-3.99773,1.26915,1.99882,0.69414,-6.26999,-6.51149,2.27104,7.50938,-1.58822,5.32273,4.8206,-2.94429,-0.3247,12.17486,0
0.952,1,0,Left_Hand,-3.30893,6.57205,4.48918,-3.89872,4.49439,-0.43382,-3.50296,2.23058,0.79688,-2.15226,-10.1303,-0.35251,1.72347,-4.66744,-7.35564,-3.22853,0
0.956,1,0,Left_Hand,4.26217,0.52817,-1.33606,1.89677,0.40856,2.47766,1.57952,5.17965,-3.82816,-1.79752,-0.5699,6.5615,3.16788,0.90462,4.78068,4.23155,0
0.96,1,0,Left_Hand,-3.9626,-6.63805,-5.13623,2.7494,5.88985,3.06017,-4.02814,6.31299,-7.24409,1.71,-3.90702,-5.14927,4.23552,1.40769,-1.80465,0.84348,0
0.964,1,0,Left_Hand,-0.57368,-5.35235,-0.8801,-3.98957,-6.28847,-4.89294,-2.56304,-1.36222,-2.08336,-9.22367,-1.4571,-2.49051,5.01588,-2.11287,-0.74681,-1.49668,0
0.968,1,0,Left_Hand,2.52494,1.48062,2.6692,-9.97921,2.71241,2.16401,4.1386,-1.7689,-2.14575,-0.12524,0.31524,1.8582,1.49529,7.79942,2.70227,1.23456,0
0.972,1,0,Left_Hand,4.32878,-4.32529,-1.0553,-12.88794,-5.23133,-14.21085,7.39211,-6.7936,-2.24188,7.42193,4.60463,2.20081,4.19253,-6.05427,-16.63815,-7.73214,0
0.976,1,0,Left_Hand,-6.00148,2.16386,-0.31338,-8.04026,-1.15803,-2.60765,-3.3043,4.86684,-5.294,-1.89717,2.646,2.07709,-1.84453,0.51006,-11.47964,-0.61202,0
0.98,1,0,Left_Hand,-1.67251,-4.90875,1.17156,-9.5463,-0.95967,-2.49878,-3.97445,7.20626,3.52785,-4.38525,-12.0259,4.37033,4.99317,0.4019,-3.96936,0.89337,0
0.984,1,0,Left_Hand,-2.37473,-1.2819,-3.82264,-2.56166,-1.48096,1.86011,-0.80688,6.75364,-10.9776,3.83207,5.58001,3.43039,-3.54707,3.43224,-6.98017,0.96022,0
0.988,1,0,Left_Hand,-3.26665,-4.47051,5.5472,-0.85965,5.50984,7.66406,-0.79411,-0.38339,-0.54904,-0.8098,-4.94348,-6.79827,-1.04371,1.24403,0.80118,-1.53711,0
0.992,1,0,Left_Hand,8.82727,-0.26827,9.90341,1.71156,1.77166,5.15077,8.54664,-3.56383,1.20762,2.11252,1.71674,11.38249,1.70368,2.53939,-3.09455,-6.96809,0
0.996,1,0,Left_Hand,2.02491,-5.63512,-6.5411,1.64624,-6.71916,-5.97925,4.42019,-2.82344,-1.74435,11.46134,-5.86153,-4.95017,-7.34621,-6.51283,-3.41212,-1.98677,0
1.0,1,0,Left_Hand,-6.30442,-0.91854,5.09681,-6.26761,6.4829,-7.49081,-1.15765,-3.02689,-1.7153,-3.29111,-14.90059,7.21935,4.23478,-4.04501,0.77455,0.71505,0
1.004,1,0,Left_Hand,4.58931,2.35805,4.82767,-5.5653,2.13174,-8.05532,-6.24732,-3.70092,4.40163,-3.02008,-0.39448,-3.02053,-1.49898,-1.29091,-3.5975,1.55502,0
1.008,1,0,Left_Hand,10.61078,-2.20587,3.11283,6.9937,5.0598,-3.91165,2.14713,6.7196,-8.49169,0.44475,1.56407,-4.7693,-0.24979,3.41641,1.15171,-6.91748,0
1.012,1,0,Left_Hand,5.16233,1.54325,4.17016,0.62474,-8.53551,0.06753,-4.58069,3.36794,5.78176,-0.85545,-0.40543,-0.47087,-4.83687,-3.26347,-9.32764,-5.00682,0
1.016,1,0,Left_Hand,-7.59685,-6.43963,-1.64879,6.90847,8.16127,3.39326,0.54179,-8.00008,6.42371,6.20719,1.57765,-1.87656,-3.20778,2.66387,3.93658,-7.36179,0
1.02,1,0,Left_Hand,-2.42117,-4.80546,9.97119,-0.3048,1.42529,4.2921,1.24182,-7.64876,1.90464,-0.05251,2.31544,-0.78404,-2.34011,-3.39852,-4.21431,-4.40513,0
1.024,1,0,Left_Hand,6.33456,-2.96884,5.85492,-2.28949,4.04992,6.66653,6.69689,-5.29295,-2.39973,3.25153,-7.94774,-2.01741,3.70238,-2.54306,8.15911,-5.76153,0
1.028,1,0,Left_Hand,-3.53835,-4.33189,1.67667,3.76389,1.17007,4.6107,7.34585,-1.01035,4.61115,1.44267,3.6396,-3.21074,0.28947,-3.36888,5.55026,-5.08886,0
1.032,1,0,Left_Hand,2.2191,1.36857,-1.53124,2.30713,-10.41251,-5.16022,-0.42475,2.72611,-3.91257,-4.85583,4.91644,3.36836,1.03823,-2.39917,10.33629,-1.73872,0
1.036,1,0,Left_Hand,3.87317,7.15099,7.61474,-0.72888,-2.35609,-4.03477,1.00226,2.80089,11.10013,-8.09991,-4.421,2.44707,1.65899,-2.10961,4.17481,-6.74941,0
1.04,1,0,Left_Hand,-4.63465,-1.58109,-5.88831,-6.31809,0.64951,5.77331,-2.07953,-1.10568,6.18863,6.44471,-6.99649,3.55413,1.00703,-4.12439,-2.66039,-5.27923,0
1.044,1,0,Left_Hand,-0.29763,8.02761,1.5379,5.0681,0.13533,5.11093,-5.94947,-3.70464,-3.76756,-3.49578,3.66748,10.85115,-6.28989,-0.04101,5.05883,-2.27279,0
1.048,1,0,Left_Hand,-16.20634,5.35084,1.97112,-1.70319,4.0078,5.29467,-3.12918,-3.89082,-0.94103,7.20028,5.34968,-4.94583,3.69001,-0.93642,1.15909,4.26673,0
